ID_User,ID_Wisata,Rating
U_474116,W_d17aa4a7,5
U_995881,W_d17aa4a7,3
U_620622,W_d17aa4a7,5
U_721466,W_d17aa4a7,3
U_667864,W_d17aa4a7,4
U_322022,W_d17aa4a7,4
U_225518,W_d17aa4a7,3
U_742546,W_d17aa4a7,5
U_412203,W_d17aa4a7,5
U_478144,W_d17aa4a7,1
U_652988,W_d17aa4a7,5
U_861979,W_d17aa4a7,5
U_569767,W_d17aa4a7,5
U_275047,W_d17aa4a7,5
U_671406,W_d17aa4a7,4
U_251714,W_d17aa4a7,3
U_295127,W_d17aa4a7,5
U_069855,W_d17aa4a7,5
U_005045,W_d17aa4a7,4
U_667020,W_d17aa4a7,5
U_502769,W_d17aa4a7,4
U_884685,W_d17aa4a7,5
U_597470,W_d17aa4a7,3
U_878732,W_d17aa4a7,5
U_630168,W_d17aa4a7,4
U_160980,W_d17aa4a7,5
U_241546,W_d17aa4a7,4
U_612913,W_d17aa4a7,4
U_289607,W_d17aa4a7,4
U_549832,W_d17aa4a7,5
U_658275,W_d17aa4a7,4
U_077695,W_d17aa4a7,5
U_864390,W_d17aa4a7,5
U_903908,W_d17aa4a7,4
U_928935,W_d17aa4a7,2
U_844579,W_d17aa4a7,4
U_782722,W_d17aa4a7,4
U_754916,W_d17aa4a7,5
U_799142,W_d17aa4a7,5
U_330279,W_d17aa4a7,5
U_345585,W_d17aa4a7,4
U_185526,W_d17aa4a7,5
U_714955,W_d17aa4a7,5
U_936245,W_d17aa4a7,4
U_841691,W_d17aa4a7,5
U_551472,W_d17aa4a7,5
U_651519,W_d17aa4a7,4
U_174718,W_d17aa4a7,3
U_042261,W_d17aa4a7,5
U_897574,W_d17aa4a7,4
U_532172,W_d17aa4a7,3
U_325397,W_d17aa4a7,5
U_158776,W_d17aa4a7,5
U_434301,W_d17aa4a7,5
U_652346,W_d17aa4a7,4
U_388546,W_d17aa4a7,4
U_521616,W_d17aa4a7,4
U_716086,W_d17aa4a7,5
U_647140,W_d17aa4a7,5
U_813893,W_d17aa4a7,5
U_622088,W_d17aa4a7,5
U_928369,W_d17aa4a7,4
U_558618,W_d17aa4a7,5
U_407060,W_d17aa4a7,5
U_420547,W_d17aa4a7,4
U_996983,W_d17aa4a7,4
U_244892,W_d17aa4a7,5
U_321132,W_d17aa4a7,4
U_282670,W_d17aa4a7,4
U_101638,W_d17aa4a7,5
U_678725,W_d17aa4a7,3
U_004596,W_d17aa4a7,4
U_262901,W_d17aa4a7,4
U_100162,W_d17aa4a7,4
U_679695,W_d17aa4a7,4
U_213960,W_d17aa4a7,5
U_176198,W_d17aa4a7,3
U_015780,W_d17aa4a7,5
U_942848,W_d17aa4a7,4
U_376506,W_d17aa4a7,4
U_646284,W_d17aa4a7,4
U_336757,W_d17aa4a7,5
U_950037,W_d17aa4a7,5
U_978591,W_d17aa4a7,1
U_404993,W_d17aa4a7,5
U_740905,W_d17aa4a7,4
U_538338,W_d17aa4a7,5
U_436135,W_d17aa4a7,5
U_098242,W_d17aa4a7,4
U_159981,W_d17aa4a7,5
U_247349,W_d17aa4a7,5
U_010060,W_d17aa4a7,4
U_787000,W_d17aa4a7,5
U_691191,W_d17aa4a7,5
U_767809,W_d17aa4a7,5
U_610372,W_d17aa4a7,5
U_481056,W_d17aa4a7,4
U_388799,W_d17aa4a7,5
U_729833,W_d17aa4a7,5
U_617747,W_d17aa4a7,4
U_188964,W_d17aa4a7,5
U_312169,W_d17aa4a7,4
U_345840,W_d17aa4a7,5
U_150119,W_d17aa4a7,5
U_034370,W_d17aa4a7,5
U_888579,W_d17aa4a7,3
U_348016,W_d17aa4a7,5
U_919054,W_d17aa4a7,5
U_534797,W_d17aa4a7,5
U_597604,W_d17aa4a7,5
U_851560,W_d17aa4a7,4
U_699591,W_d17aa4a7,5
U_307897,W_d17aa4a7,4
U_029483,W_534af67d,5
U_184606,W_534af67d,4
U_673675,W_534af67d,5
U_271147,W_534af67d,5
U_346088,W_534af67d,5
U_722269,W_534af67d,5
U_831492,W_534af67d,5
U_244714,W_534af67d,4
U_214361,W_534af67d,5
U_597278,W_534af67d,5
U_781025,W_534af67d,5
U_138531,W_534af67d,5
U_151278,W_534af67d,5
U_376167,W_534af67d,5
U_213739,W_534af67d,5
U_543601,W_534af67d,4
U_260386,W_534af67d,5
U_819739,W_534af67d,5
U_373527,W_534af67d,4
U_815958,W_534af67d,5
U_076967,W_534af67d,4
U_951399,W_534af67d,1
U_421500,W_534af67d,5
U_855720,W_534af67d,5
U_676789,W_534af67d,5
U_387582,W_534af67d,5
U_076589,W_534af67d,5
U_691743,W_534af67d,5
U_238611,W_534af67d,5
U_257185,W_534af67d,5
U_972837,W_534af67d,4
U_322571,W_534af67d,5
U_596159,W_534af67d,3
U_519352,W_534af67d,2
U_284230,W_534af67d,5
U_453624,W_534af67d,4
U_052892,W_534af67d,3
U_847198,W_534af67d,5
U_910297,W_534af67d,5
U_784427,W_534af67d,5
U_599779,W_534af67d,5
U_298591,W_534af67d,5
U_188889,W_534af67d,5
U_993684,W_534af67d,4
U_082324,W_534af67d,5
U_278197,W_534af67d,5
U_106069,W_534af67d,5
U_034767,W_534af67d,5
U_612407,W_534af67d,4
U_608536,W_534af67d,5
U_222285,W_534af67d,4
U_133012,W_534af67d,5
U_908626,W_534af67d,5
U_727407,W_534af67d,5
U_194306,W_534af67d,5
U_604366,W_534af67d,5
U_624315,W_534af67d,5
U_108121,W_534af67d,5
U_866505,W_534af67d,5
U_198154,W_534af67d,5
U_101537,W_534af67d,2
U_393099,W_534af67d,4
U_882978,W_534af67d,5
U_308439,W_534af67d,5
U_014820,W_534af67d,5
U_818861,W_534af67d,3
U_739323,W_534af67d,5
U_030857,W_534af67d,5
U_178222,W_534af67d,5
U_838476,W_534af67d,5
U_560456,W_534af67d,4
U_889251,W_534af67d,5
U_678704,W_534af67d,5
U_632654,W_534af67d,5
U_506599,W_534af67d,5
U_153360,W_534af67d,4
U_154526,W_534af67d,5
U_548253,W_534af67d,5
U_644627,W_534af67d,5
U_528597,W_534af67d,4
U_765236,W_534af67d,5
U_921509,W_534af67d,5
U_075842,W_534af67d,4
U_251188,W_534af67d,5
U_068931,W_534af67d,5
U_836882,W_534af67d,5
U_235292,W_534af67d,4
U_327369,W_534af67d,5
U_777447,W_534af67d,4
U_462549,W_534af67d,5
U_568623,W_534af67d,5
U_122389,W_534af67d,5
U_488279,W_534af67d,5
U_689275,W_534af67d,5
U_021118,W_534af67d,4
U_559528,W_534af67d,5
U_598824,W_534af67d,5
U_546542,W_534af67d,5
U_879080,W_534af67d,5
U_349759,W_534af67d,5
U_313495,W_534af67d,5
U_203854,W_534af67d,5
U_387509,W_534af67d,5
U_936245,W_534af67d,5
U_790250,W_534af67d,5
U_479998,W_534af67d,5
U_842612,W_534af67d,4
U_395301,W_534af67d,4
U_056088,W_534af67d,5
U_306911,W_534af67d,4
U_651513,W_534af67d,5
U_978139,W_534af67d,5
U_416669,W_534af67d,5
U_445753,W_534af67d,5
U_268823,W_534af67d,4
U_581845,W_534af67d,4
U_803103,W_534af67d,5
U_266756,W_534af67d,5
U_517089,W_534af67d,5
U_392271,W_534af67d,5
U_883164,W_534af67d,5
U_518007,W_534af67d,5
U_446295,W_534af67d,5
U_483725,W_534af67d,5
U_503755,W_534af67d,5
U_420801,W_534af67d,5
U_762580,W_534af67d,5
U_355108,W_534af67d,4
U_593918,W_534af67d,5
U_581165,W_534af67d,4
U_689116,W_534af67d,4
U_784954,W_534af67d,5
U_768849,W_534af67d,5
U_293213,W_534af67d,5
U_951624,W_534af67d,5
U_521446,W_534af67d,5
U_404450,W_534af67d,5
U_794963,W_534af67d,4
U_874933,W_534af67d,5
U_158208,W_534af67d,5
U_046625,W_534af67d,5
U_439679,W_534af67d,5
U_348961,W_534af67d,4
U_215947,W_534af67d,4
U_898856,W_534af67d,5
U_016976,W_534af67d,5
U_186277,W_534af67d,5
U_407303,W_534af67d,5
U_396806,W_534af67d,5
U_729756,W_534af67d,4
U_952138,W_534af67d,4
U_611975,W_534af67d,5
U_307391,W_534af67d,5
U_344722,W_534af67d,5
U_709475,W_534af67d,5
U_841482,W_534af67d,5
U_662562,W_534af67d,5
U_119702,W_534af67d,4
U_602724,W_534af67d,5
U_005615,W_534af67d,5
U_751487,W_534af67d,4
U_740788,W_534af67d,4
U_205057,W_534af67d,5
U_985448,W_534af67d,5
U_028060,W_534af67d,5
U_134246,W_534af67d,5
U_515541,W_534af67d,5
U_954913,W_534af67d,5
U_620406,W_534af67d,5
U_652310,W_534af67d,4
U_567760,W_534af67d,5
U_469681,W_534af67d,4
U_036765,W_534af67d,5
U_323035,W_534af67d,4
U_706005,W_534af67d,4
U_441547,W_534af67d,5
U_528852,W_534af67d,5
U_686139,W_534af67d,5
U_372249,W_534af67d,5
U_187482,W_534af67d,4
U_374485,W_534af67d,5
U_848291,W_534af67d,5
U_143898,W_534af67d,5
U_060844,W_534af67d,4
U_350807,W_534af67d,4
U_623713,W_534af67d,5
U_950047,W_534af67d,5
U_883539,W_534af67d,5
U_049343,W_534af67d,5
U_982839,W_534af67d,5
U_261557,W_534af67d,4
U_523321,W_534af67d,5
U_673101,W_534af67d,5
U_647095,W_534af67d,4
U_221544,W_534af67d,5
U_634814,W_534af67d,5
U_607430,W_534af67d,5
U_435235,W_534af67d,5
U_920405,W_534af67d,5
U_113023,W_534af67d,4
U_743652,W_534af67d,5
U_527527,W_534af67d,5
U_779884,W_534af67d,5
U_156439,W_534af67d,5
U_099415,W_534af67d,4
U_731430,W_534af67d,4
U_353724,W_534af67d,5
U_475487,W_534af67d,5
U_565047,W_534af67d,5
U_207002,W_534af67d,5
U_914094,W_534af67d,5
U_483022,W_534af67d,5
U_543567,W_534af67d,4
U_594306,W_534af67d,5
U_509495,W_534af67d,5
U_757268,W_534af67d,5
U_038487,W_534af67d,5
U_113146,W_534af67d,4
U_217884,W_534af67d,5
U_565689,W_534af67d,5
U_104980,W_534af67d,4
U_111425,W_534af67d,4
U_055894,W_534af67d,5
U_552445,W_534af67d,4
U_634795,W_534af67d,5
U_611459,W_534af67d,5
U_835031,W_534af67d,5
U_504695,W_534af67d,5
U_351644,W_534af67d,5
U_464063,W_534af67d,4
U_690479,W_534af67d,5
U_101410,W_534af67d,4
U_649544,W_534af67d,4
U_227547,W_534af67d,5
U_879710,W_534af67d,5
U_293452,W_534af67d,5
U_433272,W_534af67d,5
U_720573,W_534af67d,5
U_948227,W_534af67d,5
U_230418,W_534af67d,4
U_011069,W_534af67d,4
U_508654,W_534af67d,5
U_303490,W_534af67d,5
U_957676,W_534af67d,4
U_671406,W_534af67d,4
U_292365,W_534af67d,5
U_083866,W_534af67d,5
U_835933,W_534af67d,5
U_970538,W_534af67d,4
U_977876,W_534af67d,5
U_001962,W_ea54595d,5
U_594624,W_ea54595d,5
U_297212,W_ea54595d,5
U_095918,W_ea54595d,4
U_804669,W_ea54595d,2
U_915285,W_ea54595d,4
U_655023,W_ea54595d,5
U_514459,W_ea54595d,4
U_555620,W_ea54595d,5
U_696352,W_ea54595d,5
U_098471,W_ea54595d,5
U_029483,W_ea54595d,5
U_582328,W_ea54595d,4
U_566485,W_ea54595d,5
U_762855,W_ea54595d,5
U_459445,W_ea54595d,5
U_436210,W_ea54595d,5
U_425135,W_ea54595d,5
U_068382,W_ea54595d,5
U_965350,W_ea54595d,5
U_722708,W_ea54595d,5
U_748600,W_ea54595d,5
U_878449,W_ea54595d,4
U_543586,W_ea54595d,5
U_304424,W_ea54595d,5
U_782992,W_ea54595d,4
U_148005,W_ea54595d,5
U_295206,W_ea54595d,5
U_605391,W_ea54595d,5
U_991496,W_ea54595d,5
U_567041,W_ea54595d,5
U_694974,W_ea54595d,5
U_875946,W_ea54595d,5
U_260641,W_ea54595d,5
U_046547,W_ea54595d,5
U_514967,W_ea54595d,5
U_717856,W_ea54595d,5
U_221981,W_ea54595d,5
U_724298,W_ea54595d,5
U_121082,W_ea54595d,5
U_402116,W_ea54595d,5
U_421245,W_ea54595d,5
U_140874,W_ea54595d,5
U_548663,W_ea54595d,5
U_715905,W_ea54595d,5
U_126492,W_ea54595d,5
U_005854,W_ea54595d,5
U_116180,W_ea54595d,5
U_766259,W_ea54595d,5
U_223315,W_ea54595d,5
U_590591,W_ea54595d,5
U_151612,W_ea54595d,5
U_916764,W_ea54595d,5
U_052920,W_ea54595d,5
U_445497,W_ea54595d,5
U_665011,W_ea54595d,5
U_862290,W_ea54595d,5
U_534247,W_ea54595d,3
U_658195,W_ea54595d,5
U_139346,W_ea54595d,5
U_098855,W_ea54595d,5
U_364288,W_ea54595d,4
U_711364,W_ea54595d,5
U_060761,W_ea54595d,5
U_506433,W_ea54595d,5
U_566384,W_ea54595d,5
U_392010,W_ea54595d,5
U_767966,W_ea54595d,5
U_133780,W_ea54595d,5
U_698294,W_ea54595d,5
U_241567,W_ea54595d,4
U_701781,W_ea54595d,5
U_961857,W_ea54595d,5
U_641403,W_ea54595d,5
U_259835,W_ea54595d,5
U_264166,W_ea54595d,5
U_229751,W_ea54595d,5
U_110032,W_ea54595d,5
U_496389,W_ea54595d,5
U_445676,W_ea54595d,5
U_853057,W_ea54595d,5
U_686668,W_ea54595d,4
U_781025,W_ea54595d,5
U_514619,W_ea54595d,5
U_440172,W_ea54595d,5
U_146335,W_ea54595d,5
U_375439,W_ea54595d,5
U_453944,W_ea54595d,5
U_088586,W_ea54595d,5
U_490357,W_ea54595d,5
U_142405,W_ea54595d,5
U_887658,W_ea54595d,5
U_584695,W_ea54595d,5
U_189992,W_ea54595d,5
U_931260,W_ea54595d,4
U_558409,W_ea54595d,5
U_936702,W_ea54595d,5
U_665800,W_ea54595d,4
U_355314,W_ea54595d,5
U_820917,W_ea54595d,5
U_455260,W_ea54595d,5
U_500958,W_ea54595d,5
U_213206,W_ea54595d,5
U_838225,W_ea54595d,5
U_462837,W_ea54595d,2
U_290114,W_ea54595d,5
U_748289,W_ea54595d,5
U_925404,W_ea54595d,5
U_450376,W_ea54595d,5
U_244843,W_ea54595d,5
U_404214,W_ea54595d,5
U_352427,W_ea54595d,5
U_240698,W_ea54595d,5
U_985616,W_ea54595d,5
U_430709,W_ea54595d,5
U_909191,W_ea54595d,5
U_745197,W_ea54595d,5
U_892571,W_ea54595d,5
U_651816,W_ea54595d,5
U_392271,W_ea54595d,5
U_499138,W_ea54595d,5
U_363247,W_ea54595d,5
U_911586,W_ea54595d,5
U_753922,W_ea54595d,5
U_834235,W_ea54595d,5
U_011061,W_ea54595d,5
U_433540,W_ea54595d,5
U_978567,W_ea54595d,5
U_280810,W_ea54595d,4
U_030187,W_ea54595d,5
U_194353,W_ea54595d,5
U_461009,W_ea54595d,5
U_558135,W_ea54595d,5
U_073791,W_ea54595d,5
U_833151,W_ea54595d,5
U_122091,W_ea54595d,5
U_106069,W_ea54595d,5
U_469565,W_ea54595d,5
U_211499,W_ea54595d,5
U_625877,W_ea54595d,5
U_731125,W_ea54595d,5
U_958169,W_ea54595d,5
U_182152,W_ea54595d,5
U_275947,W_ea54595d,5
U_484839,W_ea54595d,4
U_466864,W_ea54595d,4
U_096705,W_ea54595d,5
U_929388,W_ea54595d,5
U_714853,W_ea54595d,5
U_404007,W_ea54595d,4
U_765317,W_ea54595d,5
U_459402,W_ea54595d,5
U_790045,W_ea54595d,5
U_852573,W_ea54595d,5
U_719637,W_ea54595d,5
U_874440,W_ea54595d,5
U_001038,W_ea54595d,5
U_791340,W_ea54595d,5
U_592666,W_ea54595d,5
U_392365,W_ea54595d,5
U_906061,W_ea54595d,4
U_328652,W_ea54595d,5
U_676542,W_ea54595d,5
U_559320,W_ea54595d,5
U_555838,W_ea54595d,5
U_446928,W_ea54595d,5
U_788955,W_ea54595d,5
U_857582,W_ea54595d,4
U_810151,W_ea54595d,5
U_095244,W_ea54595d,5
U_287750,W_ea54595d,5
U_346688,W_ea54595d,5
U_322179,W_ea54595d,5
U_176138,W_ea54595d,5
U_994173,W_ea54595d,5
U_013285,W_ea54595d,5
U_103115,W_ea54595d,5
U_614509,W_ea54595d,5
U_283357,W_ea54595d,5
U_888809,W_ea54595d,4
U_943869,W_ea54595d,5
U_916802,W_ea54595d,5
U_787131,W_ea54595d,4
U_463118,W_ea54595d,5
U_581773,W_ea54595d,5
U_946853,W_ea54595d,5
U_495861,W_ea54595d,5
U_852483,W_ea54595d,4
U_899604,W_ea54595d,4
U_489341,W_ea54595d,5
U_688827,W_ea54595d,5
U_689244,W_ea54595d,5
U_189785,W_ea54595d,5
U_673490,W_ea54595d,5
U_579896,W_ea54595d,5
U_037615,W_ea54595d,5
U_559641,W_ea54595d,4
U_914005,W_ea54595d,5
U_143726,W_ea54595d,5
U_286067,W_ea54595d,5
U_346263,W_ea54595d,4
U_215668,W_ea54595d,5
U_145096,W_ea54595d,5
U_087828,W_ea54595d,4
U_307008,W_ea54595d,5
U_772952,W_ea54595d,5
U_558005,W_ea54595d,5
U_468040,W_ea54595d,5
U_929157,W_ea54595d,5
U_904596,W_ea54595d,5
U_153093,W_ea54595d,5
U_229941,W_ea54595d,5
U_100036,W_ea54595d,5
U_106794,W_ea54595d,3
U_766197,W_ea54595d,5
U_194007,W_ea54595d,5
U_186658,W_ea54595d,5
U_476660,W_ea54595d,5
U_229786,W_ea54595d,5
U_243336,W_ea54595d,5
U_914024,W_ea54595d,5
U_810615,W_ea54595d,5
U_958902,W_ea54595d,5
U_360587,W_ea54595d,5
U_967157,W_ea54595d,5
U_381643,W_ea54595d,5
U_471212,W_ea54595d,5
U_489534,W_ea54595d,5
U_418984,W_ea54595d,5
U_919351,W_ea54595d,3
U_984877,W_ea54595d,3
U_753014,W_ea54595d,5
U_383116,W_ea54595d,5
U_783714,W_ea54595d,5
U_561164,W_ea54595d,5
U_817421,W_ea54595d,5
U_451571,W_ea54595d,5
U_873032,W_ea54595d,5
U_918402,W_ea54595d,5
U_043548,W_ea54595d,5
U_872788,W_ea54595d,5
U_490733,W_ea54595d,3
U_439419,W_ea54595d,5
U_109414,W_ea54595d,5
U_489036,W_ea54595d,5
U_590005,W_ea54595d,5
U_915780,W_ea54595d,5
U_238847,W_ea54595d,3
U_027662,W_ea54595d,5
U_143678,W_ea54595d,5
U_313791,W_e08a4062,3
U_866505,W_e08a4062,4
U_605368,W_e08a4062,2
U_540831,W_e08a4062,4
U_365456,W_e08a4062,5
U_093323,W_e08a4062,4
U_689275,W_e08a4062,5
U_549556,W_e08a4062,4
U_218550,W_e08a4062,1
U_573913,W_e08a4062,1
U_577054,W_e08a4062,5
U_144248,W_e08a4062,4
U_701499,W_e08a4062,2
U_208168,W_e08a4062,4
U_623141,W_e08a4062,5
U_691546,W_e08a4062,5
U_624341,W_e08a4062,5
U_842605,W_e08a4062,5
U_308883,W_e08a4062,4
U_440543,W_e08a4062,5
U_366804,W_e08a4062,4
U_092894,W_e08a4062,4
U_975738,W_e08a4062,4
U_165644,W_e08a4062,5
U_327751,W_e08a4062,5
U_203097,W_e08a4062,5
U_382049,W_e08a4062,5
U_410053,W_e08a4062,4
U_570692,W_e08a4062,4
U_189315,W_e08a4062,2
U_739720,W_e08a4062,5
U_153234,W_e08a4062,5
U_963319,W_e08a4062,3
U_671791,W_e08a4062,5
U_065943,W_e08a4062,4
U_572202,W_e08a4062,5
U_660087,W_e08a4062,4
U_224977,W_e08a4062,5
U_271304,W_e08a4062,5
U_553918,W_e08a4062,1
U_830246,W_e08a4062,4
U_445249,W_e08a4062,4
U_627036,W_e08a4062,5
U_621659,W_e08a4062,4
U_664806,W_e08a4062,4
U_525417,W_e08a4062,5
U_062241,W_e08a4062,4
U_449595,W_e08a4062,5
U_579663,W_e08a4062,3
U_724650,W_e08a4062,4
U_725643,W_e08a4062,3
U_521216,W_e08a4062,5
U_234112,W_e08a4062,5
U_121335,W_e08a4062,5
U_556855,W_e08a4062,5
U_228132,W_e08a4062,5
U_758162,W_e08a4062,5
U_318116,W_e08a4062,5
U_055973,W_e08a4062,4
U_916806,W_e08a4062,4
U_804677,W_e08a4062,5
U_294521,W_e08a4062,5
U_766612,W_e08a4062,5
U_252925,W_e08a4062,5
U_233092,W_e08a4062,5
U_808728,W_e08a4062,5
U_864759,W_e08a4062,4
U_104245,W_e08a4062,5
U_163643,W_e08a4062,5
U_712474,W_e08a4062,3
U_971148,W_e08a4062,5
U_246597,W_e08a4062,5
U_158801,W_e08a4062,5
U_307186,W_e08a4062,5
U_740115,W_e08a4062,5
U_211881,W_e08a4062,4
U_567002,W_e08a4062,5
U_304494,W_e08a4062,4
U_005045,W_e08a4062,5
U_348430,W_e08a4062,5
U_249521,W_e08a4062,5
U_278799,W_e08a4062,5
U_801478,W_e08a4062,5
U_677829,W_e08a4062,4
U_422015,W_e08a4062,4
U_338508,W_e08a4062,4
U_594005,W_e08a4062,5
U_192808,W_e08a4062,5
U_621285,W_e08a4062,5
U_226576,W_e08a4062,3
U_521628,W_e08a4062,5
U_359543,W_e08a4062,5
U_202514,W_e08a4062,5
U_316125,W_e08a4062,4
U_870253,W_e08a4062,5
U_487140,W_e08a4062,5
U_526943,W_e08a4062,4
U_337068,W_e08a4062,4
U_162992,W_e08a4062,5
U_481641,W_e08a4062,3
U_615735,W_e08a4062,4
U_832650,W_e08a4062,4
U_071545,W_e08a4062,5
U_381114,W_e08a4062,4
U_836525,W_e08a4062,5
U_308766,W_e08a4062,5
U_643727,W_e08a4062,4
U_229187,W_e08a4062,4
U_859431,W_e08a4062,5
U_380111,W_e08a4062,5
U_427180,W_e08a4062,3
U_203121,W_e08a4062,5
U_272431,W_e08a4062,4
U_784397,W_e08a4062,5
U_705472,W_e08a4062,3
U_934355,W_e08a4062,4
U_914464,W_e08a4062,5
U_111224,W_e08a4062,4
U_595351,W_e08a4062,4
U_484917,W_e08a4062,5
U_152086,W_e08a4062,4
U_780755,W_e08a4062,4
U_219738,W_e08a4062,5
U_717262,W_e08a4062,3
U_031439,W_e08a4062,5
U_201262,W_e08a4062,5
U_695296,W_e08a4062,4
U_103179,W_e08a4062,4
U_361909,W_e08a4062,5
U_430832,W_e08a4062,4
U_908827,W_e08a4062,5
U_059755,W_e08a4062,5
U_998901,W_e08a4062,4
U_016000,W_e08a4062,4
U_907075,W_e08a4062,3
U_441981,W_e08a4062,5
U_551849,W_e08a4062,5
U_199786,W_e08a4062,5
U_995485,W_e08a4062,2
U_888747,W_e08a4062,4
U_813999,W_e08a4062,5
U_712125,W_e08a4062,5
U_853509,W_e08a4062,5
U_370989,W_e08a4062,5
U_404241,W_e08a4062,5
U_555543,W_e08a4062,4
U_859877,W_e08a4062,4
U_010810,W_e08a4062,5
U_525179,W_e08a4062,5
U_648021,W_e08a4062,5
U_128000,W_e08a4062,5
U_515214,W_e08a4062,3
U_989604,W_e08a4062,4
U_103704,W_e08a4062,5
U_846358,W_e08a4062,5
U_363028,W_e08a4062,5
U_742697,W_e08a4062,5
U_228861,W_e08a4062,4
U_267740,W_e08a4062,5
U_165874,W_e08a4062,5
U_640486,W_e08a4062,5
U_221454,W_e08a4062,5
U_791983,W_e08a4062,5
U_203829,W_e08a4062,5
U_533158,W_e08a4062,4
U_562863,W_e08a4062,5
U_126847,W_e08a4062,5
U_500446,W_e08a4062,5
U_529680,W_e08a4062,5
U_716552,W_e08a4062,5
U_832413,W_e08a4062,5
U_829390,W_e08a4062,5
U_086889,W_e08a4062,5
U_647605,W_e08a4062,5
U_783646,W_e08a4062,5
U_618495,W_e08a4062,4
U_845255,W_e08a4062,5
U_386236,W_e08a4062,5
U_503978,W_e08a4062,5
U_593920,W_e08a4062,5
U_625651,W_e08a4062,5
U_256355,W_e08a4062,5
U_365923,W_e08a4062,3
U_364451,W_e08a4062,5
U_189127,W_e08a4062,5
U_766515,W_e08a4062,5
U_795809,W_e08a4062,3
U_350393,W_e08a4062,5
U_646692,W_e08a4062,5
U_975069,W_e08a4062,3
U_129736,W_e08a4062,5
U_999982,W_e08a4062,4
U_288545,W_e08a4062,5
U_183103,W_e08a4062,5
U_187666,W_e08a4062,5
U_076984,W_e08a4062,4
U_664536,W_e08a4062,5
U_080595,W_e08a4062,5
U_505794,W_e08a4062,4
U_355839,W_e08a4062,4
U_778902,W_e08a4062,5
U_843270,W_e08a4062,5
U_195943,W_e08a4062,4
U_630717,W_e08a4062,5
U_548630,W_e08a4062,4
U_846281,W_e08a4062,4
U_723465,W_e08a4062,4
U_549829,W_e08a4062,5
U_201828,W_e08a4062,3
U_865586,W_e08a4062,4
U_171478,W_e08a4062,5
U_903755,W_e08a4062,5
U_881889,W_e08a4062,2
U_034970,W_e08a4062,4
U_297541,W_e08a4062,5
U_665903,W_e08a4062,5
U_029999,W_e08a4062,1
U_401998,W_e08a4062,4
U_711163,W_e08a4062,5
U_150171,W_e08a4062,3
U_113360,W_e08a4062,5
U_364462,W_e08a4062,5
U_940139,W_e08a4062,4
U_625240,W_e08a4062,5
U_536336,W_e08a4062,4
U_029257,W_e08a4062,5
U_533693,W_e08a4062,4
U_405376,W_e08a4062,3
U_098664,W_e08a4062,4
U_735274,W_e08a4062,4
U_742281,W_e08a4062,5
U_801219,W_e08a4062,4
U_756051,W_e08a4062,5
U_273157,W_e08a4062,1
U_325052,W_e08a4062,5
U_008381,W_e08a4062,4
U_698740,W_e08a4062,5
U_086935,W_e08a4062,5
U_470305,W_e08a4062,5
U_434244,W_e08a4062,3
U_903880,W_e08a4062,4
U_281956,W_e08a4062,5
U_737793,W_e08a4062,5
U_197045,W_e08a4062,5
U_838933,W_e08a4062,4
U_507771,W_e08a4062,5
U_791514,W_e08a4062,5
U_598989,W_e08a4062,5
U_456121,W_e08a4062,5
U_804521,W_e08a4062,5
U_565880,W_5197eb22,5
U_636061,W_5197eb22,5
U_624453,W_5197eb22,5
U_988292,W_5197eb22,5
U_570692,W_5197eb22,5
U_952952,W_5197eb22,5
U_970094,W_5197eb22,5
U_720155,W_5197eb22,5
U_579896,W_5197eb22,5
U_538431,W_5197eb22,4
U_772501,W_5197eb22,5
U_911550,W_5197eb22,5
U_879776,W_5197eb22,3
U_405879,W_5197eb22,5
U_413254,W_5197eb22,5
U_164826,W_5197eb22,5
U_792481,W_5197eb22,5
U_949713,W_5197eb22,5
U_149369,W_5197eb22,5
U_555739,W_5197eb22,5
U_433266,W_5197eb22,4
U_455235,W_5197eb22,5
U_942053,W_5197eb22,5
U_777598,W_5197eb22,5
U_551070,W_5197eb22,5
U_106704,W_5197eb22,5
U_578702,W_5197eb22,5
U_051723,W_5197eb22,5
U_556272,W_5197eb22,5
U_516967,W_5197eb22,5
U_015346,W_5197eb22,5
U_948227,W_5197eb22,5
U_921908,W_5197eb22,5
U_821869,W_5197eb22,5
U_314434,W_5197eb22,5
U_525251,W_5197eb22,5
U_899658,W_5197eb22,5
U_217772,W_5197eb22,4
U_791853,W_5197eb22,5
U_094110,W_5197eb22,5
U_951490,W_5197eb22,5
U_080858,W_5197eb22,5
U_328534,W_5197eb22,5
U_932920,W_5197eb22,5
U_875653,W_5197eb22,5
U_179079,W_5197eb22,5
U_839980,W_5197eb22,5
U_609930,W_5197eb22,4
U_068488,W_5197eb22,5
U_506019,W_5197eb22,5
U_994472,W_5197eb22,5
U_973672,W_5197eb22,5
U_771776,W_5197eb22,5
U_278001,W_5197eb22,5
U_476618,W_5197eb22,4
U_217811,W_5197eb22,5
U_260743,W_5197eb22,5
U_617527,W_5197eb22,5
U_847198,W_5197eb22,5
U_983432,W_5197eb22,5
U_925587,W_5197eb22,5
U_365921,W_5197eb22,5
U_517307,W_5197eb22,5
U_053699,W_5197eb22,5
U_097609,W_5197eb22,5
U_712535,W_5197eb22,5
U_071322,W_5197eb22,1
U_142739,W_5197eb22,5
U_784354,W_5197eb22,5
U_470258,W_5197eb22,5
